#Time,feature,NeutronCount_Epithermal_Cum1hrQualityFlag in []
2015-08-19T03:00:00.000000+0200,Jungfraujoch,153.153,42027.0
2015-08-19T04:00:00.000000+0200,Jungfraujoch,153.272,42027.0
2015-08-19T05:00:00.000000+0200,Jungfraujoch,153.766,42027.0
2015-08-19T06:00:00.000000+0200,Jungfraujoch,154.341,42027.0
2015-08-19T07:00:00.000000+0200,Jungfraujoch,156.529,42027.0
2015-08-19T08:00:00.000000+0200,Jungfraujoch,157.379,42027.0
2015-08-19T09:00:00.000000+0200,Jungfraujoch,156.811,42027.0
2015-08-19T10:00:00.000000+0200,Jungfraujoch,157.519,42027.0
2015-08-19T11:00:00.000000+0200,Jungfraujoch,157.123,42027.0
2015-08-19T12:00:00.000000+0200,Jungfraujoch,157.114,42027.0
2015-08-19T13:00:00.000000+0200,Jungfraujoch,157.302,42027.0
2015-08-19T14:00:00.000000+0200,Jungfraujoch,157.211,42027.0
2015-08-19T15:00:00.000000+0200,Jungfraujoch,157.218,42027.0
2015-08-19T16:00:00.000000+0200,Jungfraujoch,157.727,42027.0
2015-08-19T17:00:00.000000+0200,Jungfraujoch,156.837,42027.0
2015-08-19T18:00:00.000000+0200,Jungfraujoch,156.94,42027.0
2015-08-19T19:00:00.000000+0200,Jungfraujoch,156.5,42027.0
2015-08-19T20:00:00.000000+0200,Jungfraujoch,156.051,42027.0
2015-08-19T21:00:00.000000+0200,Jungfraujoch,155.727,42027.0
2015-08-19T22:00:00.000000+0200,Jungfraujoch,156.029,42027.0
2015-08-19T23:00:00.000000+0200,Jungfraujoch,155.094,42027.0
2015-08-20T00:00:00.000000+0200,Jungfraujoch,155.505,42027.0
2015-08-20T01:00:00.000000+0200,Jungfraujoch,155.905,42027.0
2015-08-20T02:00:00.000000+0200,Jungfraujoch,155.786,42027.0
2015-08-20T03:00:00.000000+0200,Jungfraujoch,155.045,42027.0
2015-08-20T04:00:00.000000+0200,Jungfraujoch,155.113,42027.0
2015-08-20T05:00:00.000000+0200,Jungfraujoch,155.49,42027.0
2015-08-20T06:00:00.000000+0200,Jungfraujoch,155.331,42027.0
2015-08-20T07:00:00.000000+0200,Jungfraujoch,155.993,42027.0
2015-08-20T08:00:00.000000+0200,Jungfraujoch,155.841,42027.0
2015-08-20T09:00:00.000000+0200,Jungfraujoch,155.488,42027.0
2015-08-20T10:00:00.000000+0200,Jungfraujoch,155.993,42027.0
2015-08-20T11:00:00.000000+0200,Jungfraujoch,156.523,42027.0
2015-08-20T12:00:00.000000+0200,Jungfraujoch,157.103,42027.0
2015-08-20T13:00:00.000000+0200,Jungfraujoch,157.077,42027.0
2015-08-20T14:00:00.000000+0200,Jungfraujoch,157.155,42027.0
2015-08-20T15:00:00.000000+0200,Jungfraujoch,156.868,42027.0
2015-08-20T16:00:00.000000+0200,Jungfraujoch,156.573,42027.0
2015-08-20T17:00:00.000000+0200,Jungfraujoch,156.627,42027.0
2015-08-20T18:00:00.000000+0200,Jungfraujoch,156.52,42027.0
2015-08-20T19:00:00.000000+0200,Jungfraujoch,157.098,42027.0
2015-08-20T20:00:00.000000+0200,Jungfraujoch,156.807,42027.0
2015-08-20T21:00:00.000000+0200,Jungfraujoch,156.434,42027.0
2015-08-20T22:00:00.000000+0200,Jungfraujoch,156.086,42027.0
2015-08-20T23:00:00.000000+0200,Jungfraujoch,155.863,42027.0
2015-08-21T00:00:00.000000+0200,Jungfraujoch,156.001,42027.0
2015-08-21T01:00:00.000000+0200,Jungfraujoch,155.464,42027.0
2015-08-21T02:00:00.000000+0200,Jungfraujoch,155.674,42027.0
2015-08-21T03:00:00.000000+0200,Jungfraujoch,155.44,42027.0
2015-08-21T04:00:00.000000+0200,Jungfraujoch,155.565,42027.0
2015-08-21T05:00:00.000000+0200,Jungfraujoch,155.566,42027.0
2015-08-21T06:00:00.000000+0200,Jungfraujoch,156.058,42027.0
2015-08-21T07:00:00.000000+0200,Jungfraujoch,155.967,42027.0
2015-08-21T08:00:00.000000+0200,Jungfraujoch,156.063,42027.0
2015-08-21T09:00:00.000000+0200,Jungfraujoch,155.756,42027.0
2015-08-21T10:00:00.000000+0200,Jungfraujoch,154.888,42027.0
2015-08-21T11:00:00.000000+0200,Jungfraujoch,155.24,42027.0
2015-08-21T12:00:00.000000+0200,Jungfraujoch,155.512,42027.0
2015-08-21T13:00:00.000000+0200,Jungfraujoch,155.813,42027.0
2015-08-21T14:00:00.000000+0200,Jungfraujoch,155.738,42027.0
2015-08-21T15:00:00.000000+0200,Jungfraujoch,156.425,42027.0
2015-08-21T16:00:00.000000+0200,Jungfraujoch,156.512,42027.0
2015-08-21T17:00:00.000000+0200,Jungfraujoch,156.409,42027.0
2015-08-21T18:00:00.000000+0200,Jungfraujoch,156.201,42027.0
2015-08-21T19:00:00.000000+0200,Jungfraujoch,156.637,42027.0
2015-08-21T20:00:00.000000+0200,Jungfraujoch,155.621,42027.0
2015-08-21T21:00:00.000000+0200,Jungfraujoch,156.372,42027.0
2015-08-21T22:00:00.000000+0200,Jungfraujoch,155.873,42027.0
2015-08-21T23:00:00.000000+0200,Jungfraujoch,155.393,42027.0
2015-08-22T00:00:00.000000+0200,Jungfraujoch,155.215,42027.0
2015-08-22T01:00:00.000000+0200,Jungfraujoch,155.248,42027.0
2015-08-22T02:00:00.000000+0200,Jungfraujoch,155.403,42027.0
2015-08-22T03:00:00.000000+0200,Jungfraujoch,154.807,42027.0
2015-08-22T04:00:00.000000+0200,Jungfraujoch,154.889,42027.0
2015-08-22T05:00:00.000000+0200,Jungfraujoch,155.49,42027.0
2015-08-22T06:00:00.000000+0200,Jungfraujoch,155.184,42027.0
2015-08-22T07:00:00.000000+0200,Jungfraujoch,155.616,42027.0
2015-08-22T08:00:00.000000+0200,Jungfraujoch,155.605,42027.0
2015-08-22T09:00:00.000000+0200,Jungfraujoch,155.181,42027.0
2015-08-22T10:00:00.000000+0200,Jungfraujoch,155.61,42027.0
2015-08-22T11:00:00.000000+0200,Jungfraujoch,156.259,42027.0
2015-08-22T12:00:00.000000+0200,Jungfraujoch,156.652,42027.0
2015-08-22T13:00:00.000000+0200,Jungfraujoch,156.249,42027.0
2015-08-22T14:00:00.000000+0200,Jungfraujoch,156.786,42027.0
2015-08-22T15:00:00.000000+0200,Jungfraujoch,157.231,42027.0
2015-08-22T16:00:00.000000+0200,Jungfraujoch,157.11,42027.0
2015-08-22T17:00:00.000000+0200,Jungfraujoch,157.342,42027.0
2015-08-22T18:00:00.000000+0200,Jungfraujoch,157.002,42027.0
2015-08-22T19:00:00.000000+0200,Jungfraujoch,156.522,42027.0
2015-08-22T20:00:00.000000+0200,Jungfraujoch,156.114,42027.0
2015-08-22T21:00:00.000000+0200,Jungfraujoch,156.411,42027.0
2015-08-22T22:00:00.000000+0200,Jungfraujoch,156.615,42027.0
2015-08-22T23:00:00.000000+0200,Jungfraujoch,156.197,42027.0
2015-08-23T00:00:00.000000+0200,Jungfraujoch,155.706,42027.0
2015-08-23T01:00:00.000000+0200,Jungfraujoch,155.491,42027.0
2015-08-23T02:00:00.000000+0200,Jungfraujoch,155.979,42027.0
2015-08-23T03:00:00.000000+0200,Jungfraujoch,155.857,42027.0
2015-08-23T04:00:00.000000+0200,Jungfraujoch,155.529,42027.0
2015-08-23T05:00:00.000000+0200,Jungfraujoch,155.859,42027.0
2015-08-23T06:00:00.000000+0200,Jungfraujoch,155.926,42027.0
2015-08-23T07:00:00.000000+0200,Jungfraujoch,155.6,42027.0
2015-08-23T08:00:00.000000+0200,Jungfraujoch,156.147,42027.0
2015-08-23T09:00:00.000000+0200,Jungfraujoch,157.079,42027.0
2015-08-23T10:00:00.000000+0200,Jungfraujoch,157.063,42027.0
2015-08-23T11:00:00.000000+0200,Jungfraujoch,157.877,42027.0
2015-08-23T12:00:00.000000+0200,Jungfraujoch,157.955,42027.0
2015-08-23T13:00:00.000000+0200,Jungfraujoch,157.64,42027.0
2015-08-23T14:00:00.000000+0200,Jungfraujoch,157.338,42027.0
2015-08-23T15:00:00.000000+0200,Jungfraujoch,158.089,42027.0
2015-08-23T16:00:00.000000+0200,Jungfraujoch,157.947,42027.0
2015-08-23T17:00:00.000000+0200,Jungfraujoch,157.301,42027.0
2015-08-23T18:00:00.000000+0200,Jungfraujoch,156.485,42027.0
2015-08-23T19:00:00.000000+0200,Jungfraujoch,157.263,42027.0
2015-08-23T20:00:00.000000+0200,Jungfraujoch,156.641,42027.0
2015-08-23T21:00:00.000000+0200,Jungfraujoch,155.762,42027.0
2015-08-23T22:00:00.000000+0200,Jungfraujoch,155.533,42027.0
2015-08-23T23:00:00.000000+0200,Jungfraujoch,155.759,42027.0
2015-08-24T00:00:00.000000+0200,Jungfraujoch,155.344,42027.0
2015-08-24T01:00:00.000000+0200,Jungfraujoch,154.833,42027.0
2015-08-24T02:00:00.000000+0200,Jungfraujoch,155.418,42027.0
2015-08-24T03:00:00.000000+0200,Jungfraujoch,155.723,42027.0
2015-08-24T04:00:00.000000+0200,Jungfraujoch,155.239,42027.0
2015-08-24T05:00:00.000000+0200,Jungfraujoch,155.643,42027.0
2015-08-24T06:00:00.000000+0200,Jungfraujoch,155.436,42027.0
2015-08-24T07:00:00.000000+0200,Jungfraujoch,155.596,42027.0
2015-08-24T08:00:00.000000+0200,Jungfraujoch,155.489,42027.0
2015-08-24T09:00:00.000000+0200,Jungfraujoch,155.348,42027.0
2015-08-24T10:00:00.000000+0200,Jungfraujoch,156.908,42027.0
2015-08-24T11:00:00.000000+0200,Jungfraujoch,156.368,42027.0
2015-08-24T12:00:00.000000+0200,Jungfraujoch,155.999,42027.0
2015-08-24T13:00:00.000000+0200,Jungfraujoch,157.664,42027.0
2015-08-24T14:00:00.000000+0200,Jungfraujoch,157.736,42027.0
2015-08-24T15:00:00.000000+0200,Jungfraujoch,156.687,42027.0
2015-08-24T16:00:00.000000+0200,Jungfraujoch,157.374,42027.0
2015-08-24T17:00:00.000000+0200,Jungfraujoch,157.447,42027.0
2015-08-24T18:00:00.000000+0200,Jungfraujoch,156.873,42027.0
2015-08-24T19:00:00.000000+0200,Jungfraujoch,157.026,42027.0
2015-08-24T20:00:00.000000+0200,Jungfraujoch,156.654,42027.0
2015-08-24T21:00:00.000000+0200,Jungfraujoch,156.563,42027.0
2015-08-24T22:00:00.000000+0200,Jungfraujoch,156.59,42027.0
2015-08-24T23:00:00.000000+0200,Jungfraujoch,156.018,42027.0
2015-08-25T00:00:00.000000+0200,Jungfraujoch,156.134,42027.0
2015-08-25T01:00:00.000000+0200,Jungfraujoch,156.15,42027.0
2015-08-25T02:00:00.000000+0200,Jungfraujoch,155.674,42027.0
2015-08-25T03:00:00.000000+0200,Jungfraujoch,156.278,42027.0
2015-08-25T04:00:00.000000+0200,Jungfraujoch,155.837,42027.0
2015-08-25T05:00:00.000000+0200,Jungfraujoch,157.102,42027.0
2015-08-25T06:00:00.000000+0200,Jungfraujoch,157.498,42027.0
2015-08-25T07:00:00.000000+0200,Jungfraujoch,157.255,42027.0
2015-08-25T08:00:00.000000+0200,Jungfraujoch,157.793,42027.0
2015-08-25T09:00:00.000000+0200,Jungfraujoch,157.85,42027.0
2015-08-25T10:00:00.000000+0200,Jungfraujoch,158.031,42027.0
2015-08-25T11:00:00.000000+0200,Jungfraujoch,158.488,42027.0
2015-08-25T12:00:00.000000+0200,Jungfraujoch,158.3,42027.0
2015-08-25T13:00:00.000000+0200,Jungfraujoch,158.938,42027.0
2015-08-25T14:00:00.000000+0200,Jungfraujoch,158.196,42027.0
2015-08-25T15:00:00.000000+0200,Jungfraujoch,158.367,42027.0
2015-08-25T16:00:00.000000+0200,Jungfraujoch,158.17,42027.0
2015-08-25T17:00:00.000000+0200,Jungfraujoch,157.668,42027.0
2015-08-25T18:00:00.000000+0200,Jungfraujoch,157.676,42027.0
2015-08-25T19:00:00.000000+0200,Jungfraujoch,157.778,42027.0
2015-08-25T20:00:00.000000+0200,Jungfraujoch,158.077,42027.0
2015-08-25T21:00:00.000000+0200,Jungfraujoch,157.931,42027.0
2015-08-25T22:00:00.000000+0200,Jungfraujoch,158.407,42027.0
2015-08-25T23:00:00.000000+0200,Jungfraujoch,157.002,42027.0
2015-08-26T00:00:00.000000+0200,Jungfraujoch,156.439,42027.0
2015-08-26T01:00:00.000000+0200,Jungfraujoch,156.106,42027.0
2015-08-26T02:00:00.000000+0200,Jungfraujoch,155.784,42027.0
2015-08-26T03:00:00.000000+0200,Jungfraujoch,156.251,42027.0
2015-08-26T04:00:00.000000+0200,Jungfraujoch,154.384,42027.0
2015-08-26T05:00:00.000000+0200,Jungfraujoch,155.245,42027.0
2015-08-26T06:00:00.000000+0200,Jungfraujoch,154.684,42027.0
2015-08-26T07:00:00.000000+0200,Jungfraujoch,154.813,42027.0
2015-08-26T08:00:00.000000+0200,Jungfraujoch,154.924,42027.0
2015-08-26T09:00:00.000000+0200,Jungfraujoch,154.703,42027.0
2015-08-26T10:00:00.000000+0200,Jungfraujoch,154.623,42027.0
2015-08-26T11:00:00.000000+0200,Jungfraujoch,155.52,42027.0
2015-08-26T12:00:00.000000+0200,Jungfraujoch,154.971,42027.0
2015-08-26T13:00:00.000000+0200,Jungfraujoch,154.553,42027.0
2015-08-26T14:00:00.000000+0200,Jungfraujoch,155.301,42027.0
2015-08-26T15:00:00.000000+0200,Jungfraujoch,155.169,42027.0
2015-08-26T16:00:00.000000+0200,Jungfraujoch,156.803,42027.0
2015-08-26T17:00:00.000000+0200,Jungfraujoch,156.511,42027.0
2015-08-26T18:00:00.000000+0200,Jungfraujoch,157.115,42027.0
2015-08-26T19:00:00.000000+0200,Jungfraujoch,157.297,42027.0
2015-08-26T20:00:00.000000+0200,Jungfraujoch,157.927,42027.0
2015-08-26T21:00:00.000000+0200,Jungfraujoch,157.412,42027.0
2015-08-26T22:00:00.000000+0200,Jungfraujoch,158.608,42027.0
2015-08-26T23:00:00.000000+0200,Jungfraujoch,158.088,42027.0
2015-08-27T00:00:00.000000+0200,Jungfraujoch,157.522,42027.0
2015-08-27T01:00:00.000000+0200,Jungfraujoch,156.988,42027.0
2015-08-27T02:00:00.000000+0200,Jungfraujoch,156.696,42027.0
2015-08-27T03:00:00.000000+0200,Jungfraujoch,157.052,42027.0
2015-08-27T04:00:00.000000+0200,Jungfraujoch,156.44,42027.0
2015-08-27T05:00:00.000000+0200,Jungfraujoch,155.862,42027.0
2015-08-27T06:00:00.000000+0200,Jungfraujoch,154.505,42027.0
2015-08-27T07:00:00.000000+0200,Jungfraujoch,154.762,42027.0
2015-08-27T08:00:00.000000+0200,Jungfraujoch,155.389,42027.0
2015-08-27T09:00:00.000000+0200,Jungfraujoch,155.702,42027.0
2015-08-27T10:00:00.000000+0200,Jungfraujoch,155.246,42027.0
2015-08-27T11:00:00.000000+0200,Jungfraujoch,153.92,42027.0
2015-08-27T12:00:00.000000+0200,Jungfraujoch,154.619,42027.0
2015-08-27T13:00:00.000000+0200,Jungfraujoch,155.648,42027.0
2015-08-27T14:00:00.000000+0200,Jungfraujoch,155.272,42027.0
2015-08-27T15:00:00.000000+0200,Jungfraujoch,154.528,42027.0
2015-08-27T16:00:00.000000+0200,Jungfraujoch,154.799,42027.0
2015-08-27T17:00:00.000000+0200,Jungfraujoch,155.492,42027.0
2015-08-27T18:00:00.000000+0200,Jungfraujoch,155.073,42027.0
2015-08-27T19:00:00.000000+0200,Jungfraujoch,155.902,42027.0
2015-08-27T20:00:00.000000+0200,Jungfraujoch,155.783,42027.0
2015-08-27T21:00:00.000000+0200,Jungfraujoch,155.628,42027.0
2015-08-27T22:00:00.000000+0200,Jungfraujoch,155.921,42027.0
2015-08-27T23:00:00.000000+0200,Jungfraujoch,156.294,42027.0
2015-08-28T00:00:00.000000+0200,Jungfraujoch,156.58,42027.0
2015-08-28T01:00:00.000000+0200,Jungfraujoch,155.639,42027.0
2015-08-28T02:00:00.000000+0200,Jungfraujoch,155.182,42027.0
2015-08-28T03:00:00.000000+0200,Jungfraujoch,155.342,42027.0
2015-08-28T04:00:00.000000+0200,Jungfraujoch,155.21,42027.0
2015-08-28T05:00:00.000000+0200,Jungfraujoch,155.639,42027.0
2015-08-28T06:00:00.000000+0200,Jungfraujoch,155.848,42027.0
2015-08-28T07:00:00.000000+0200,Jungfraujoch,155.419,42027.0
2015-08-28T08:00:00.000000+0200,Jungfraujoch,154.84,42027.0
2015-08-28T09:00:00.000000+0200,Jungfraujoch,155.14,42027.0
2015-08-28T10:00:00.000000+0200,Jungfraujoch,155.04,42027.0
2015-08-28T11:00:00.000000+0200,Jungfraujoch,155.728,42027.0
2015-08-28T12:00:00.000000+0200,Jungfraujoch,156.074,42027.0
2015-08-28T13:00:00.000000+0200,Jungfraujoch,155.15,42027.0
2015-08-28T14:00:00.000000+0200,Jungfraujoch,155.388,42027.0
2015-08-28T15:00:00.000000+0200,Jungfraujoch,156.662,42027.0
2015-08-28T16:00:00.000000+0200,Jungfraujoch,157.187,42027.0
2015-08-28T17:00:00.000000+0200,Jungfraujoch,157.725,42027.0
2015-08-28T18:00:00.000000+0200,Jungfraujoch,158.433,42027.0
2015-08-28T19:00:00.000000+0200,Jungfraujoch,158.57,42027.0
2015-08-28T20:00:00.000000+0200,Jungfraujoch,158.328,42027.0
2015-08-28T21:00:00.000000+0200,Jungfraujoch,157.488,42027.0
2015-08-28T22:00:00.000000+0200,Jungfraujoch,155.953,42027.0
2015-08-28T23:00:00.000000+0200,Jungfraujoch,155.261,42027.0
2015-08-29T00:00:00.000000+0200,Jungfraujoch,154.452,42027.0
2015-08-29T01:00:00.000000+0200,Jungfraujoch,154.697,42027.0
2015-08-29T02:00:00.000000+0200,Jungfraujoch,153.926,42027.0
2015-08-29T03:00:00.000000+0200,Jungfraujoch,154.165,42027.0
2015-08-29T04:00:00.000000+0200,Jungfraujoch,155.192,42027.0
2015-08-29T05:00:00.000000+0200,Jungfraujoch,154.569,42027.0
2015-08-29T06:00:00.000000+0200,Jungfraujoch,155.528,42027.0
2015-08-29T07:00:00.000000+0200,Jungfraujoch,154.564,42027.0
2015-08-29T08:00:00.000000+0200,Jungfraujoch,155.236,42027.0
2015-08-29T09:00:00.000000+0200,Jungfraujoch,156.031,42027.0
2015-08-29T10:00:00.000000+0200,Jungfraujoch,155.676,42027.0
2015-08-29T11:00:00.000000+0200,Jungfraujoch,156.099,42027.0
2015-08-29T12:00:00.000000+0200,Jungfraujoch,156.534,42027.0
2015-08-29T13:00:00.000000+0200,Jungfraujoch,156.502,42027.0
2015-08-29T14:00:00.000000+0200,Jungfraujoch,156.323,42027.0
2015-08-29T15:00:00.000000+0200,Jungfraujoch,156.311,42027.0
2015-08-29T16:00:00.000000+0200,Jungfraujoch,155.824,42027.0
2015-08-29T17:00:00.000000+0200,Jungfraujoch,155.279,42027.0
2015-08-29T18:00:00.000000+0200,Jungfraujoch,155.968,42027.0
2015-08-29T19:00:00.000000+0200,Jungfraujoch,155.824,42027.0
2015-08-29T20:00:00.000000+0200,Jungfraujoch,155.535,42027.0
2015-08-29T21:00:00.000000+0200,Jungfraujoch,154.958,42027.0
2015-08-29T22:00:00.000000+0200,Jungfraujoch,155.088,42027.0
2015-08-29T23:00:00.000000+0200,Jungfraujoch,154.893,42027.0
2015-08-30T00:00:00.000000+0200,Jungfraujoch,154.576,42027.0
2015-08-30T01:00:00.000000+0200,Jungfraujoch,155.051,42027.0
2015-08-30T02:00:00.000000+0200,Jungfraujoch,155.301,42027.0
2015-08-30T03:00:00.000000+0200,Jungfraujoch,154.47,42027.0
2015-08-30T04:00:00.000000+0200,Jungfraujoch,155.926,42027.0
2015-08-30T05:00:00.000000+0200,Jungfraujoch,155.484,42027.0
2015-08-30T06:00:00.000000+0200,Jungfraujoch,155.961,42027.0
2015-08-30T07:00:00.000000+0200,Jungfraujoch,155.652,42027.0
2015-08-30T08:00:00.000000+0200,Jungfraujoch,156.007,42027.0
2015-08-30T09:00:00.000000+0200,Jungfraujoch,156.981,42027.0
2015-08-30T10:00:00.000000+0200,Jungfraujoch,156.439,42027.0
2015-08-30T11:00:00.000000+0200,Jungfraujoch,156.866,42027.0
2015-08-30T12:00:00.000000+0200,Jungfraujoch,156.507,42027.0
2015-08-30T13:00:00.000000+0200,Jungfraujoch,156.378,42027.0
2015-08-30T14:00:00.000000+0200,Jungfraujoch,157.243,42027.0
2015-08-30T15:00:00.000000+0200,Jungfraujoch,157.251,42027.0
2015-08-30T16:00:00.000000+0200,Jungfraujoch,157.136,42027.0
2015-08-30T17:00:00.000000+0200,Jungfraujoch,156.969,42027.0
2015-08-30T18:00:00.000000+0200,Jungfraujoch,157.091,42027.0
2015-08-30T19:00:00.000000+0200,Jungfraujoch,156.899,42027.0
2015-08-30T20:00:00.000000+0200,Jungfraujoch,157.089,42027.0
2015-08-30T21:00:00.000000+0200,Jungfraujoch,156.464,42027.0
2015-08-30T22:00:00.000000+0200,Jungfraujoch,155.99,42027.0
2015-08-30T23:00:00.000000+0200,Jungfraujoch,155.875,42027.0
2015-08-31T00:00:00.000000+0200,Jungfraujoch,155.405,42027.0
2015-08-31T01:00:00.000000+0200,Jungfraujoch,154.768,42027.0
2015-08-31T02:00:00.000000+0200,Jungfraujoch,155.064,42027.0
2015-08-31T03:00:00.000000+0200,Jungfraujoch,155.578,42027.0
2015-08-31T04:00:00.000000+0200,Jungfraujoch,155.756,42027.0
2015-08-31T05:00:00.000000+0200,Jungfraujoch,155.929,42027.0
2015-08-31T06:00:00.000000+0200,Jungfraujoch,155.991,42027.0
2015-08-31T07:00:00.000000+0200,Jungfraujoch,156.304,42027.0
2015-08-31T08:00:00.000000+0200,Jungfraujoch,156.492,42027.0
2015-08-31T09:00:00.000000+0200,Jungfraujoch,156.953,42027.0
2015-08-31T10:00:00.000000+0200,Jungfraujoch,157.583,42027.0
2015-08-31T11:00:00.000000+0200,Jungfraujoch,157.663,42027.0
2015-08-31T12:00:00.000000+0200,Jungfraujoch,158.314,42027.0
2015-08-31T13:00:00.000000+0200,Jungfraujoch,158.106,42027.0
2015-08-31T14:00:00.000000+0200,Jungfraujoch,157.83,42027.0
2015-08-31T15:00:00.000000+0200,Jungfraujoch,157.276,42027.0
2015-08-31T16:00:00.000000+0200,Jungfraujoch,157.518,42027.0
2015-08-31T17:00:00.000000+0200,Jungfraujoch,157.767,42027.0
2015-08-31T18:00:00.000000+0200,Jungfraujoch,157.203,42027.0
2015-08-31T19:00:00.000000+0200,Jungfraujoch,157.167,42027.0
2015-08-31T20:00:00.000000+0200,Jungfraujoch,157.403,42027.0
2015-08-31T21:00:00.000000+0200,Jungfraujoch,156.858,42027.0
2015-08-31T22:00:00.000000+0200,Jungfraujoch,156.153,42027.0
2015-08-31T23:00:00.000000+0200,Jungfraujoch,156.145,42027.0
2015-09-01T00:00:00.000000+0200,Jungfraujoch,155.872,42027.0
2015-09-01T01:00:00.000000+0200,Jungfraujoch,155.576,42027.0
2015-09-01T02:00:00.000000+0200,Jungfraujoch,155.182,42027.0
2015-09-01T03:00:00.000000+0200,Jungfraujoch,155.41,42027.0
2015-09-01T04:00:00.000000+0200,Jungfraujoch,155.931,42027.0
2015-09-01T05:00:00.000000+0200,Jungfraujoch,155.31,42027.0
2015-09-01T06:00:00.000000+0200,Jungfraujoch,155.581,42027.0
2015-09-01T07:00:00.000000+0200,Jungfraujoch,155.615,42027.0
2015-09-01T08:00:00.000000+0200,Jungfraujoch,155.348,42027.0
2015-09-01T09:00:00.000000+0200,Jungfraujoch,156.635,42027.0
2015-09-01T10:00:00.000000+0200,Jungfraujoch,156.836,42027.0
2015-09-01T11:00:00.000000+0200,Jungfraujoch,156.976,42027.0
2015-09-01T12:00:00.000000+0200,Jungfraujoch,156.814,42027.0
2015-09-01T13:00:00.000000+0200,Jungfraujoch,157.661,42027.0
2015-09-01T14:00:00.000000+0200,Jungfraujoch,157.645,42027.0
2015-09-01T15:00:00.000000+0200,Jungfraujoch,158.092,42027.0
2015-09-01T16:00:00.000000+0200,Jungfraujoch,157.274,42027.0
2015-09-01T17:00:00.000000+0200,Jungfraujoch,157.365,42027.0
2015-09-01T18:00:00.000000+0200,Jungfraujoch,156.348,42027.0
2015-09-01T19:00:00.000000+0200,Jungfraujoch,155.895,42027.0
2015-09-01T20:00:00.000000+0200,Jungfraujoch,155.616,42027.0
2015-09-01T21:00:00.000000+0200,Jungfraujoch,155.787,42027.0
2015-09-01T22:00:00.000000+0200,Jungfraujoch,155.385,42027.0
2015-09-01T23:00:00.000000+0200,Jungfraujoch,155.419,42027.0
2015-09-02T00:00:00.000000+0200,Jungfraujoch,155.451,42027.0
2015-09-02T01:00:00.000000+0200,Jungfraujoch,155.434,42027.0
2015-09-02T02:00:00.000000+0200,Jungfraujoch,155.863,42027.0
2015-09-02T03:00:00.000000+0200,Jungfraujoch,156.297,42027.0
2015-09-02T04:00:00.000000+0200,Jungfraujoch,156.635,42027.0
2015-09-02T05:00:00.000000+0200,Jungfraujoch,156.002,42027.0
2015-09-02T06:00:00.000000+0200,Jungfraujoch,155.691,42027.0
2015-09-02T07:00:00.000000+0200,Jungfraujoch,155.015,42027.0
2015-09-02T08:00:00.000000+0200,Jungfraujoch,155.861,42027.0
2015-09-02T09:00:00.000000+0200,Jungfraujoch,155.52,42027.0
2015-09-02T10:00:00.000000+0200,Jungfraujoch,155.826,42027.0
2015-09-02T11:00:00.000000+0200,Jungfraujoch,156.564,42027.0
2015-09-02T12:00:00.000000+0200,Jungfraujoch,156.28,42027.0
2015-09-02T13:00:00.000000+0200,Jungfraujoch,155.858,42027.0
2015-09-02T14:00:00.000000+0200,Jungfraujoch,156.822,42027.0
2015-09-02T15:00:00.000000+0200,Jungfraujoch,157.09,42027.0
2015-09-02T16:00:00.000000+0200,Jungfraujoch,157.242,42027.0
2015-09-02T17:00:00.000000+0200,Jungfraujoch,156.874,42027.0
2015-09-02T18:00:00.000000+0200,Jungfraujoch,156.702,42027.0
2015-09-02T19:00:00.000000+0200,Jungfraujoch,156.312,42027.0
2015-09-02T20:00:00.000000+0200,Jungfraujoch,156.028,42027.0
2015-09-02T21:00:00.000000+0200,Jungfraujoch,156.61,42027.0
2015-09-02T22:00:00.000000+0200,Jungfraujoch,157.169,42027.0
2015-09-02T23:00:00.000000+0200,Jungfraujoch,156.5,42027.0
2015-09-03T00:00:00.000000+0200,Jungfraujoch,156.944,42027.0
2015-09-03T01:00:00.000000+0200,Jungfraujoch,156.802,42027.0
2015-09-03T02:00:00.000000+0200,Jungfraujoch,156.869,42027.0
2015-09-03T03:00:00.000000+0200,Jungfraujoch,156.317,42027.0
2015-09-03T04:00:00.000000+0200,Jungfraujoch,156.236,42027.0
2015-09-03T05:00:00.000000+0200,Jungfraujoch,155.961,42027.0
2015-09-03T06:00:00.000000+0200,Jungfraujoch,156.674,42027.0
2015-09-03T07:00:00.000000+0200,Jungfraujoch,156.08,42027.0
2015-09-03T08:00:00.000000+0200,Jungfraujoch,156.472,42027.0
2015-09-03T09:00:00.000000+0200,Jungfraujoch,155.595,42027.0
